Pitch,Roll,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z
0.066240914,4.7227936,0.03545537,-0.0068575335,0.28143004,-0.45010993,-9.581595,0.12449849
0.06638533,4.722849,0.03545537,-0.0068575335,0.28143004,-0.45010993,-9.581595,0.12449849
0.06653433,4.722918,0.032259572,-0.0047270046,0.27929953,-0.4405331,-9.624691,0.15801731
0.0666835,4.722987,0.032259572,-0.0047270046,0.27929953,-0.4405331,-9.624691,0.15801731
0.0668247,4.723045,0.031194309,-0.0025964756,0.27610373,-0.4357447,-9.715671,0.1436521
0.066965565,4.7231016,0.031194309,-0.0025964756,0.27610373,-0.4357447,-9.715671,0.1436521
0.06709603,4.7231402,0.02906378,-0.00046594674,0.26971215,-0.4261679,-9.763555,0.11971009
0.06722657,4.7231784,0.02906378,-0.00046594674,0.26971215,-0.4261679,-9.763555,0.11971009
0.067364655,4.7232466,0.025867987,0.0027298466,0.26438582,-0.45968673,-9.787497,0.17238252
0.06750261,4.7233143,0.025867987,0.0027298466,0.26438582,-0.45968673,-9.787497,0.17238252
0.06764893,4.723396,0.023737457,0.003795111,0.2590595,-0.45489833,-9.844957,0.21547815
0.06779486,4.7234774,0.023737457,0.003795111,0.2590595,-0.45489833,-9.844957,0.21547815
0.067947365,4.72357,0.023737457,0.003795111,0.25160265,-0.44532153,-9.950302,0.272939
0.0680999,4.723663,0.023737457,0.003795111,0.25160265,-0.44532153,-9.950302,0.272939
0.06823483,4.723748,0.024802722,0.003795111,0.24521105,-0.44532153,-9.964667,0.23942018
0.06836901,4.723832,0.024802722,0.003795111,0.24521105,-0.44532153,-9.964667,0.23942018
0.068494394,4.723914,0.025867987,0.00592564,0.23988473,-0.46447513,-9.959879,0.22026655
0.06861922,4.7239957,0.025867987,0.00592564,0.23988473,-0.46447513,-9.959879,0.22026655
0.068741806,4.724083,0.027998514,0.0069909045,0.23349315,-0.47405192,-9.983821,0.22984336
0.068864025,4.7241697,0.027998514,0.0069909045,0.23349315,-0.47405192,-9.983821,0.22984336
0.0689934,4.724268,0.02906378,0.0069909045,0.22816682,-0.47405192,-10.070012,0.272939
0.06912225,4.724366,0.02906378,0.0069909045,0.22816682,-0.47405192,-10.070012,0.272939
0.06923243,4.7244573,0.033324838,0.00592564,0.2228405,-0.46926352,-10.113108,0.23942018
0.06935578,4.724559,0.033324838,0.00592564,0.2228405,-0.46926352,-10.113108,0.23942018
0.06944677,4.724643,0.037585896,0.00592564,0.21538365,-0.38307226,-10.132261,0.2777274
0.06944677,4.724643,0.037585896,0.00592564,0.21538365,-0.38307226,-10.132261,0.2777274
0.06944677,4.724643,0.037585896,0.00592564,0.21538365,-0.38307226,-10.132261,0.2777274
0.06944677,4.724643,0.037585896,0.00592564,0.21538365,-0.38307226,-10.132261,0.2777274
0.06985613,4.725027,0.045042746,0.0048603755,0.19940469,-0.3878607,-10.170568,0.2633622
0.06992811,4.725113,0.045042746,0.0048603755,0.19940469,-0.3878607,-10.170568,0.2633622
0.06999856,4.725209,0.05036907,0.003795111,0.1930131,-0.35913026,-10.175357,0.2825158
0.07007634,4.7253156,0.05036907,0.003795111,0.1930131,-0.35913026,-10.175357,0.2825158
0.07014227,4.7254205,0.056760654,0.003795111,0.1866215,-0.39264908,-10.13705,0.2681506
0.07020902,4.725527,0.056760654,0.003795111,0.1866215,-0.39264908,-10.13705,0.2681506
0.07025281,4.7256107,0.062086977,0.0027298466,0.18022992,-0.39743748,-10.1226845,0.18674773
0.070297934,4.725697,0.062086977,0.0027298466,0.18022992,-0.39743748,-10.1226845,0.18674773
0.07034008,4.7257876,0.0674133,0.0016645822,0.1780994,-0.39743748,-10.103531,0.19153613
0.07038401,4.725882,0.0674133,0.0016645822,0.1780994,-0.39743748,-10.103531,0.19153613
0.07043575,4.726001,0.074870154,0.0016645822,0.17703412,-0.4357447,-10.041282,0.22505496
0.07048543,4.726115,0.074870154,0.0016645822,0.17703412,-0.4357447,-10.041282,0.22505496
0.0705294,4.726226,0.08126174,0.0016645822,0.17703412,-0.37828386,-10.0269165,0.21547815
0.07057438,4.7263393,0.08126174,0.0016645822,0.17703412,-0.37828386,-10.0269165,0.21547815
0.0706125,4.7264223,0.087653324,0.003795111,0.17916466,-0.37349546,-10.0029745,0.1340753
0.07065168,4.726507,0.087653324,0.003795111,0.17916466,-0.37349546,-10.0029745,0.1340753
0.07069415,4.726603,0.09511018,0.0048603755,0.18236046,-0.35913026,-9.964667,0.1436521
0.07073665,4.726699,0.09511018,0.0048603755,0.18236046,-0.35913026,-9.964667,0.1436521
0.07078435,4.7268105,0.10150176,0.0069909045,0.1866215,-0.31124622,-9.988609,0.17238252
0.070832,4.7269216,0.10150176,0.0069909045,0.1866215,-0.31124622,-9.988609,0.17238252
0.07088693,4.7270355,0.106828086,0.010186698,0.19407836,-0.25857377,-9.935937,0.16759412
0.07094188,4.727149,0.106828086,0.010186698,0.19407836,-0.25857377,-9.935937,0.16759412
0.07100407,4.7272797,0.11428493,0.013382491,0.19940469,-0.25378537,-9.89763,0.20111294
0.07106571,4.7274094,0.11428493,0.013382491,0.19940469,-0.25378537,-9.89763,0.20111294
0.07113171,4.7275352,0.118545994,0.018708814,0.204731,-0.18195933,-9.883265,0.17717093
0.07119794,4.727661,0.118545994,0.018708814,0.204731,-0.18195933,-9.883265,0.17717093
0.071270436,4.727784,0.12493758,0.024035135,0.21218786,-0.17238252,-9.830592,0.14844051
0.07134296,4.727906,0.12493758,0.024035135,0.21218786,-0.17238252,-9.830592,0.14844051
0.07143098,4.728068,0.13239443,0.030426722,0.21964471,-0.18195933,-9.854534,0.2681506
0.071516976,4.728225,0.13239443,0.030426722,0.21964471,-0.18195933,-9.854534,0.2681506
0.071606405,4.72838,0.13878602,0.038948838,0.2260363,-0.16280572,-9.816227,0.23463176
0.071698226,4.7285395,0.13878602,0.038948838,0.2260363,-0.16280572,-9.816227,0.23463176
0.071790874,4.7286963,0.14304708,0.049601484,0.23029736,-0.16759412,-9.792285,0.23942018
0.071885094,4.7288556,0.14304708,0.049601484,0.23029736,-0.16759412,-9.792285,0.23942018
0.07198313,4.7290044,0.14730814,0.060254127,0.23668894,-0.21068975,-9.758766,0.18195933
0.072081186,4.7291536,0.14730814,0.060254127,0.23668894,-0.21068975,-9.758766,0.18195933
0.07219023,4.7292843,0.15156919,0.074102566,0.24627632,-0.23942018,-9.773131,0.110133275
0.07229931,4.729414,0.15156919,0.074102566,0.24627632,-0.23942018,-9.773131,0.110133275
0.07241813,4.7295537,0.15476498,0.089016266,0.25692895,-0.31603462,-9.68694,0.1388637
0.07253709,4.7296925,0.15476498,0.089016266,0.25692895,-0.31603462,-9.68694,0.1388637
0.072666846,4.729833,0.15689552,0.104995236,0.2675816,-0.32561144,-9.667787,0.1436521
0.07279683,4.7299733,0.15689552,0.104995236,0.2675816,-0.32561144,-9.667787,0.1436521
0.07293777,4.7301464,0.15689552,0.12310473,0.2739732,-0.39743748,-9.615114,0.22505496
0.07307851,4.730319,0.15689552,0.12310473,0.2739732,-0.39743748,-9.615114,0.22505496
0.07322206,4.730472,0.15476498,0.14014897,0.28036478,-0.36391866,-9.557653,0.19153613
