Pitch,Roll,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z
6.253323,4.7672215,-0.10196375,-0.06544708,-0.104195684,0.39264908,-9.605537,0.25378537
6.2531624,4.7670302,-0.09876795,-0.06118602,-0.095673576,0.4405331,-9.624691,0.30166942
6.2530036,4.7668405,-0.09876795,-0.06118602,-0.095673576,0.4405331,-9.624691,0.30166942
6.2528677,4.766651,-0.0945069,-0.05692496,-0.08502093,0.39264908,-9.615114,0.32561144
6.2527313,4.7664614,-0.0945069,-0.05692496,-0.08502093,0.39264908,-9.615114,0.32561144
6.252571,4.766289,-0.09024584,-0.050533377,-0.075433545,0.4165911,-9.648633,0.40222588
6.252411,4.7661166,-0.09024584,-0.050533377,-0.075433545,0.4165911,-9.648633,0.40222588
6.2523055,4.765934,-0.08491952,-0.045207053,-0.06584617,0.37828386,-9.672575,0.31124622
6.2522006,4.7657523,-0.08491952,-0.045207053,-0.06584617,0.37828386,-9.672575,0.31124622
6.2520657,4.7655873,-0.0795932,-0.040945996,-0.05732405,0.40701428,-9.667787,0.39743748
6.2519307,4.765423,-0.0795932,-0.040945996,-0.05732405,0.40701428,-9.667787,0.39743748
6.251842,4.7652535,-0.07320161,-0.03455441,-0.046671405,0.37349546,-9.672575,0.34476504
6.251754,4.7650833,-0.07320161,-0.03455441,-0.046671405,0.37349546,-9.672575,0.34476504
6.251652,4.7649274,-0.06681002,-0.028162822,-0.037084028,0.4213795,-9.615114,0.33997664
6.25155,4.7647705,-0.06681002,-0.028162822,-0.037084028,0.4213795,-9.615114,0.33997664
6.251446,4.7646246,-0.060418434,-0.023901764,-0.028561912,0.48841715,-9.648633,0.29688102
6.251342,4.7644787,-0.060418434,-0.023901764,-0.028561912,0.48841715,-9.648633,0.29688102
6.251245,4.7643385,-0.05509211,-0.021771235,-0.02110506,0.49320555,-9.648633,0.29209262
6.251148,4.7641983,-0.05509211,-0.021771235,-0.02110506,0.49320555,-9.648633,0.29209262
6.2510204,4.764087,-0.049765788,-0.018575443,-0.015778739,0.48362875,-9.672575,0.40701428
