Pitch,Roll,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z
0.031109726,4.528886,0.013837231,0.027221046,-0.03819906,-0.25857377,-9.3661175,-1.8148049
0.031018738,4.5288043,0.013837231,0.027221046,-0.03819906,-0.25857377,-9.3661175,-1.8148049
0.030955514,4.528719,0.013837231,0.02828631,-0.039264325,-0.2777274,-9.437943,-1.8579005
0.03089071,4.5286307,0.013837231,0.02828631,-0.039264325,-0.2777274,-9.437943,-1.8579005
0.030711697,4.528655,0.012771967,0.02828631,-0.04032959,-0.25857377,-9.423578,-1.7477672
0.03052821,4.528681,0.012771967,0.02828631,-0.04032959,-0.25857377,-9.423578,-1.7477672
0.030618282,4.5286994,0.0095761735,0.029351573,-0.04459065,-0.320823,-9.442732,-1.7525556
0.030708425,4.528717,0.0095761735,0.029351573,-0.04459065,-0.320823,-9.442732,-1.7525556
0.030594965,4.528814,0.0074456446,0.029351573,-0.04778644,-0.2777274,-9.409213,-1.7238252
0.030482972,4.5289106,0.0074456446,0.029351573,-0.04778644,-0.2777274,-9.409213,-1.7238252
0.030293088,4.5289006,0.004249851,0.029351573,-0.046721175,-0.2633622,-9.428367,-1.7525556
0.030103711,4.5288897,0.004249851,0.029351573,-0.046721175,-0.2633622,-9.428367,-1.7525556
0.030075945,4.528986,-0.0021417355,0.029351573,-0.04459065,-0.29688102,-9.394848,-1.6998832
0.030049337,4.5290813,-0.0021417355,0.029351573,-0.04459065,-0.29688102,-9.394848,-1.6998832
0.030010514,4.5291734,-0.0064027933,0.030416839,-0.041394852,-0.29688102,-9.41879,-1.6136919
0.02997194,4.529266,-0.0064027933,0.030416839,-0.041394852,-0.29688102,-9.41879,-1.6136919
0.030007165,4.5293345,-0.010663851,0.030416839,-0.042460117,-0.31124622,-9.390059,-1.7142484
0.030043341,4.5294037,-0.010663851,0.030416839,-0.042460117,-0.31124622,-9.390059,-1.7142484
0.03003021,4.529484,-0.014924909,0.030416839,-0.04459065,-0.34476504,-9.390059,-1.5801731
0.030017344,4.529564,-0.014924909,0.030416839,-0.04459065,-0.34476504,-9.390059,-1.5801731
0.030012285,4.5296383,-0.019185968,0.029351573,-0.043525383,-0.33997664,-9.41879,-1.6232687
0.030007504,4.529713,-0.019185968,0.029351573,-0.043525383,-0.33997664,-9.41879,-1.6232687
0.029972218,4.52979,-0.021316495,0.029351573,-0.043525383,-0.31124622,-9.409213,-1.541866
0.029937174,4.5298667,-0.021316495,0.029351573,-0.043525383,-0.31124622,-9.409213,-1.541866
0.029906124,4.529941,-0.023447026,0.02828631,-0.043525383,-0.33039984,-9.461885,-1.4891934
0.029875232,4.5300155,-0.023447026,0.02828631,-0.043525383,-0.33039984,-9.461885,-1.4891934
0.029841326,4.5300884,-0.02451229,0.027221046,-0.045655914,-0.32561144,-9.437943,-1.484405
0.029807344,4.530162,-0.02451229,0.027221046,-0.045655914,-0.32561144,-9.437943,-1.484405
0.029755743,4.5302353,-0.02451229,0.026155781,-0.04778644,-0.2873042,-9.524135,-1.5035586
0.029703807,4.5303106,-0.02451229,0.026155781,-0.04778644,-0.2873042,-9.524135,-1.5035586
0.029651249,4.530383,-0.025577553,0.022959989,-0.049916968,-0.2873042,-9.514558,-1.508347
0.029598756,4.530456,-0.025577553,0.022959989,-0.049916968,-0.2873042,-9.514558,-1.508347
0.029541725,4.530529,-0.025577553,0.020829458,-0.050982233,-0.2777274,-9.557653,-1.4796166
