Pitch,Roll,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z
6.132296,4.760811,0.0141500775,-0.031358615,-0.02110506,1.508347,-9.610326,0.4261679
6.1320524,4.7606783,0.012019549,-0.03242388,-0.024300855,1.541866,-9.615114,0.40701428
6.1320524,4.7606783,0.012019549,-0.03242388,-0.024300855,1.5466543,-9.600749,0.40222588
6.1318,4.760544,0.010954284,-0.033489145,-0.027496647,1.5466543,-9.600749,0.40222588
6.1316338,4.7605495,0.008823755,-0.035619672,-0.028561912,1.5705963,-9.610326,0.46447513
6.1314635,4.760555,0.008823755,-0.035619672,-0.028561912,1.5705963,-9.610326,0.46447513
6.1313043,4.7605143,0.008823755,-0.036684938,-0.031757705,1.5705963,-9.629479,0.4309563
6.1311455,4.7604737,0.008823755,-0.036684938,-0.031757705,1.5705963,-9.629479,0.4309563
6.1309714,4.7604594,0.008823755,-0.03881547,-0.033888236,1.6041151,-9.591172,0.44532153
6.1307983,4.7604456,0.008823755,-0.03881547,-0.033888236,1.6041151,-9.591172,0.44532153
6.130654,4.7603827,0.008823755,-0.040945996,-0.036018763,1.6184803,-9.619903,0.37828386
6.1305103,4.7603197,0.008823755,-0.040945996,-0.036018763,1.6184803,-9.619903,0.37828386
6.1303287,4.760322,0.008823755,-0.040945996,-0.039214555,1.6759412,-9.600749,0.45968673
6.1301484,4.7603245,0.008823755,-0.040945996,-0.039214555,1.6759412,-9.600749,0.45968673
6.1299696,4.7603025,0.008823755,-0.040945996,-0.04027982,1.6950948,-9.581595,0.4213795
6.129792,4.7602806,0.008823755,-0.040945996,-0.04027982,1.6950948,-9.581595,0.4213795
6.129612,4.760261,0.0077584907,-0.03988073,-0.041345086,1.7046716,-9.595961,0.4261679
6.129432,4.7602415,0.0077584907,-0.03988073,-0.041345086,1.7046716,-9.595961,0.4261679
6.12925,4.7602315,0.005627962,-0.03881547,-0.04027982,1.7190368,-9.629479,0.44532153
6.1290693,4.7602215,0.005627962,-0.03881547,-0.04027982,1.7190368,-9.629479,0.44532153
6.128888,4.760229,0.005627962,-0.037750203,-0.039214555,1.7142484,-9.65821,0.47405192
6.1287084,4.760237,0.005627962,-0.037750203,-0.039214555,1.7142484,-9.65821,0.47405192
6.128528,4.760212,0.0045626974,-0.03455441,-0.04241035,1.7142484,-9.667787,0.4261679
6.1283484,4.760187,0.0045626974,-0.03455441,-0.04241035,1.7142484,-9.667787,0.4261679
6.1281643,4.760186,0.005627962,-0.031358615,-0.04241035,1.685518,-9.653421,0.45968673
6.127981,4.7601857,0.005627962,-0.031358615,-0.04241035,1.685518,-9.653421,0.45968673
6.127801,4.760172,0.0045626974,-0.026032293,-0.04027982,1.70946,-9.720459,0.44532153
6.127621,4.7601576,0.0045626974,-0.026032293,-0.04027982,1.70946,-9.720459,0.44532153
6.1274457,4.76019,0.005627962,-0.021771235,-0.04027982,1.6807296,-9.691729,0.49799395
6.127271,4.7602224,0.005627962,-0.021771235,-0.04027982,1.6807296,-9.691729,0.49799395
6.127094,4.760223,0.0066932263,-0.017510178,-0.037084028,1.6663644,-9.682152,0.45968673
6.1269155,4.7602234,0.0066932263,-0.017510178,-0.037084028,1.6663644,-9.682152,0.45968673
