Pitch,Roll,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z
0.13522239,4.668793,-0.0010764711,0.00911155,0.054478947,-1.316811,-9.65821,-0.51235914
0.1351667,4.6687365,0.004249851,0.006981021,0.056609474,-1.2737153,-9.634268,-0.4405331
0.13511068,4.6686797,0.004249851,0.006981021,0.056609474,-1.2737153,-9.634268,-0.4405331
0.13516463,4.668787,0.008510909,0.004850492,0.058740005,-1.3072342,-9.634268,-0.34955344
0.13521783,4.6688943,0.008510909,0.004850492,0.058740005,-1.3072342,-9.634268,-0.34955344
0.13520816,4.668992,0.012771967,0.0016546985,0.06300107,-1.2689269,-9.643845,-0.36870706
0.13510296,4.669001,0.01809829,-0.0004758304,0.06406633,-1.2545617,-9.68694,-0.45489833
0.13510296,4.669001,0.01809829,-0.0004758304,0.06406633,-1.2545617,-9.68694,-0.45489833
0.13510296,4.669001,0.01809829,-0.0004758304,0.06406633,-1.2545617,-9.68694,-0.45489833
0.13504922,4.6690817,0.022359347,-0.0026063593,0.06300107,-1.2545617,-9.572019,-0.39264908
0.13504922,4.6690817,0.022359347,-0.0026063593,0.06300107,-1.2545617,-9.572019,-0.39264908
0.13504922,4.6690817,0.022359347,-0.0026063593,0.06300107,-1.2545617,-9.572019,-0.39264908
0.13498104,4.6689024,0.025555141,-0.0036716238,0.06513159,-1.2449849,-9.586384,-0.46926352
0.13496277,4.6688776,0.028750934,-0.006867417,0.06619686,-1.2210429,-9.533711,-0.46926352
0.1349315,4.6688347,0.028750934,-0.006867417,0.06619686,-1.2210429,-9.533711,-0.46926352
0.13486731,4.6688313,0.0298162,-0.007932682,0.06726212,-1.2258313,-9.504981,-0.4309563
0.13480337,4.668828,0.0298162,-0.007932682,0.06726212,-1.2258313,-9.504981,-0.4309563
0.13479829,4.668775,0.030881463,-0.008997946,0.06939265,-1.2258313,-9.490616,-0.48362875
0.13479286,4.668722,0.030881463,-0.008997946,0.06939265,-1.2258313,-9.490616,-0.48362875
0.13477811,4.668676,0.030881463,-0.011128475,0.071523175,-1.2210429,-9.485827,-0.47405192
