Pitch,Roll,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z
0.015721964,1.9599167,-2.5268438,0.32285947,-1.1861266,-0.6880617,-17.923508,4.795616
0.016851913,1.9569949,-2.5822375,0.34203422,-1.199975,-0.47104216,-17.733093,4.32839
0.017704267,1.9547955,-2.5822375,0.34203422,-1.199975,-0.4626565,-17.741089,4.3082924
0.01869419,1.9522115,-2.6376312,0.3633395,-1.215954,-0.3188405,-17.578037,3.8536816
0.019694211,1.949607,-2.6376312,0.3633395,-1.215954,-0.30900383,-17.58736,3.8298073
0.020706948,1.9469517,-2.6951554,0.38890585,-1.2383245,-0.31340504,-17.438787,3.4511147
0.021721903,1.944297,-2.6951554,0.38890585,-1.2383245,-0.3034215,-17.448154,3.4267368
0.022751855,1.9415892,-2.7558756,0.4144722,-1.2628256,-0.29807663,-17.290035,2.9996147
0.02378515,1.9388794,-2.7558756,0.4144722,-1.2628256,-0.28791285,-17.299437,2.9746628
0.024835726,1.9361087,-2.8208566,0.44003853,-1.288392,-0.2775774,-17.146168,2.6714
0.02588882,1.9333385,-2.8208566,0.44003853,-1.288392,-0.2672181,-17.155626,2.6458511
0.026957812,1.9305015,-2.8943598,0.4688007,-1.3139583,-0.19924188,-17.026363,2.1360188
0.028029421,1.927665,-2.8943598,0.4688007,-1.3139583,-0.18870187,-17.035877,2.109787
0.029117662,1.9247488,-2.979581,0.49969336,-1.3405899,-0.13490176,-16.882765,1.7476025
0.030208742,1.9218334,-2.979581,0.49969336,-1.3405899,-0.124171495,-16.892365,1.7205791
0.031316884,1.9188293,-3.0743897,0.5327166,-1.3682867,-0.046233416,-16.739365,1.3383656
0.032427993,1.915826,-3.0743897,0.5327166,-1.3682867,-0.03530574,-16.749065,1.310461
0.033556256,1.9127233,-3.1787856,0.566805,-1.3949184,-0.07209325,-16.648865,1.056551
0.03468772,1.9096212,-3.1787856,0.566805,-1.3949184,-0.060967684,-16.658688,1.0276623
0.035833504,1.9064071,-3.2948995,0.60195875,-1.4194194,-0.0066041946,-16.64962,0.83490753
0.036982704,1.9031941,-3.2948995,0.60195875,-1.4194194,0.0046970844,-16.65959,0.8049202
0.038145654,1.8998591,-3.4206007,0.63498193,-1.4407247,-0.07484698,-16.631525,0.65405464
0.039309952,1.8965317,-3.4206007,0.63498193,-1.4407247,-0.063399315,-16.641626,0.62293434
0.040487748,1.8930657,-3.5548239,0.6680051,-1.4598995,-0.032665968,-16.709496,0.57611656
0.04167178,1.889594,-3.5548239,0.6680051,-1.4598995,-0.021024942,-16.719799,0.5435715
0.042867724,1.8859882,-3.6943736,0.6988978,-1.4790742,-0.08109307,-16.821354,0.4810009
0.04406664,1.882387,-3.6943736,0.6988978,-1.4790742,-0.06930637,-16.831781,0.44716454
0.045277093,1.8786492,-3.8371189,0.72765994,-1.4971838,-0.07177329,-16.986122,0.3976364
0.04649431,1.8749049,-3.8371189,0.72765994,-1.4971838,-0.05980873,-16.996685,0.36237717
0.047721684,1.871022,-3.9809296,0.7532263,-1.5120975,-0.09083891,-17.179886,0.33535194
0.048953652,1.8671403,-3.9809296,0.7532263,-1.5120975,-0.0787313,-17.190536,0.29870987
0.050199956,1.8631037,-4.120479,0.77772737,-1.5238154,-0.13830948,-17.239773,0.38028526
0.051441185,1.8591006,-4.120479,0.77772737,-1.5238154,-0.1261115,-17.250431,0.34240532
0.052695524,1.854943,-4.2589636,0.8011632,-1.534468,-0.08505583,-17.424156,0.46104813
0.053954948,1.8507863,-4.2589636,0.8011632,-1.534468,-0.07267928,-17.434898,0.4216442
0.055225078,1.8464969,-4.393187,0.824599,-1.5472512,-0.041046143,-17.618181,0.46232796
0.056497935,1.842217,-4.393187,0.824599,-1.5472512,-0.028540373,-17.628868,0.42165375
0.05778161,1.8377904,-4.5231495,0.8512306,-1.5536427,-0.1931014,-17.855219,0.508831
