Pitch,Roll,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z
6.2158833,4.6473346,-0.18323669,-0.013259004,-0.03819906,0.5506664,-9.193734,-0.47884035
6.215893,4.6472387,-0.18749775,-0.01965059,-0.032872736,0.56982,-9.232041,-0.47884035
6.215902,4.6471453,-0.18749775,-0.01965059,-0.032872736,0.56982,-9.232041,-0.47884035
6.2159157,4.6470485,-0.19069354,-0.023911647,-0.027546417,0.58418524,-9.270349,-0.50757074
6.215929,4.6469517,-0.19069354,-0.023911647,-0.027546417,0.58418524,-9.270349,-0.50757074
6.215962,4.6468472,-0.19388933,-0.027107442,-0.021154828,0.5554548,-9.289502,-0.48362875
6.215994,4.6467443,-0.19388933,-0.027107442,-0.021154828,0.5554548,-9.289502,-0.48362875
6.216024,4.646641,-0.19601987,-0.028172705,-0.012632714,0.59376204,-9.332599,-0.5315128
6.216053,4.6465383,-0.19601987,-0.028172705,-0.012632714,0.59376204,-9.332599,-0.5315128
6.2160497,4.646434,-0.19921567,-0.02923797,-0.006241127,0.63206923,-9.394848,-0.5554548
6.2160463,4.646333,-0.19921567,-0.02923797,-0.006241127,0.63206923,-9.394848,-0.5554548
6.2160473,4.64623,-0.20028092,-0.028172705,0.00015045982,0.6368576,-9.442732,-0.46926352
6.2160487,4.6461277,-0.20028092,-0.028172705,0.00015045982,0.6368576,-9.442732,-0.46926352
6.2161136,4.6460147,-0.20134619,-0.027107442,0.0044115176,0.5650316,-9.457097,-0.51714754
6.216177,4.6459017,-0.20134619,-0.027107442,0.0044115176,0.5650316,-9.457097,-0.51714754
6.2162347,4.6457934,-0.20028092,-0.026042178,0.00973784,0.60812724,-9.442732,-0.5746084
6.2162905,4.645685,-0.20028092,-0.026042178,0.00973784,0.60812724,-9.442732,-0.5746084
6.2163,4.645582,-0.20028092,-0.024976913,0.012933633,0.641646,-9.457097,-0.49799395
6.216309,4.645479,-0.20028092,-0.024976913,0.012933633,0.641646,-9.457097,-0.49799395
6.216437,4.6452208,-0.19921567,-0.023911647,0.012933633,0.61291564,-9.471462,-0.6464345
6.216571,4.6449685,-0.19921567,-0.023911647,0.012933633,0.61291564,-9.471462,-0.6464345
6.216598,4.64467,-0.1981504,-0.022846384,0.015064162,0.62728083,-9.452309,-0.6847417
6.216625,4.644371,-0.1981504,-0.022846384,0.015064162,0.62728083,-9.452309,-0.6847417
6.2166567,4.6440716,-0.19921567,-0.023911647,0.015064162,0.62249243,-9.476251,-0.7182605
6.2166886,4.643772,-0.19921567,-0.023911647,0.015064162,0.62249243,-9.476251,-0.7182605
6.216799,4.6434937,-0.20241146,-0.026042178,0.015064162,0.5506664,-9.490616,-0.7182605
6.216911,4.6432157,-0.20241146,-0.026042178,0.015064162,0.5506664,-9.490616,-0.7182605
6.217057,4.642972,-0.20454198,-0.028172705,0.015064162,0.5746084,-9.504981,-0.6751649
6.217057,4.642972,-0.20454198,-0.028172705,0.015064162,0.5746084,-9.504981,-0.6751649
6.2174053,4.642425,-0.2066725,-0.0313685,0.015064162,0.59376204,-9.524135,-0.6655881
6.217522,4.6422753,-0.2066725,-0.0313685,0.015064162,0.59376204,-9.524135,-0.6655881
6.217704,4.6420245,-0.20986831,-0.03349903,0.016129427,0.5506664,-9.562442,-0.6751649
6.2178307,4.6418533,-0.20986831,-0.03349903,0.016129427,0.5506664,-9.562442,-0.6751649
6.2179837,4.641618,-0.21199884,-0.034564294,0.017194692,0.51714754,-9.548077,-0.6943185
6.2181396,4.6413817,-0.21199884,-0.034564294,0.017194692,0.51714754,-9.548077,-0.6943185
6.218256,4.6412363,-0.21412936,-0.034564294,0.016129427,0.5267244,-9.514558,-0.60812724
6.2183704,4.6410923,-0.21412936,-0.034564294,0.016129427,0.5267244,-9.514558,-0.60812724
6.218463,4.640958,-0.2162599,-0.035629556,0.016129427,0.51714754,-9.524135,-0.5650316
6.218576,4.640793,-0.2162599,-0.035629556,0.016129427,0.51714754,-9.524135,-0.5650316
6.2186375,4.6406927,-0.2162599,-0.03349903,0.018259956,0.48841715,-9.519346,-0.48841715
6.218716,4.6405654,-0.2162599,-0.03349903,0.018259956,0.48841715,-9.519346,-0.48841715
6.218789,4.64044,-0.21519463,-0.0313685,0.018259956,0.45010993,-9.485827,-0.40222588
6.2189317,4.6401887,-0.21519463,-0.030303236,0.016129427,0.46447513,-9.481039,-0.3878607
6.2189317,4.6401887,-0.21519463,-0.030303236,0.016129427,0.46447513,-9.481039,-0.3878607
6.2189956,4.6400647,-0.21519463,-0.030303236,0.016129427,0.46447513,-9.481039,-0.3878607
6.2190557,4.6399426,-0.21412936,-0.028172705,0.016129427,0.48841715,-9.476251,-0.4165911
6.219116,4.6398196,-0.21412936,-0.028172705,0.016129427,0.48841715,-9.476251,-0.4165911
6.2191715,4.639697,-0.21199884,-0.030303236,0.013998898,0.51235914,-9.466674,-0.44532153
6.2192225,4.6395826,-0.21199884,-0.030303236,0.013998898,0.51235914,-9.466674,-0.44532153
6.219262,4.6394644,-0.21093357,-0.032433763,0.012933633,0.5506664,-9.466674,-0.45489833
6.2192993,4.639352,-0.21093357,-0.032433763,0.012933633,0.5506664,-9.466674,-0.45489833
6.219344,4.639236,-0.20986831,-0.03349903,0.010803104,0.51714754,-9.476251,-0.4213795
6.2193885,4.63912,-0.20986831,-0.03349903,0.010803104,0.51714754,-9.476251,-0.4213795
6.2194157,4.639008,-0.20773777,-0.03669482,0.0086725755,0.5554548,-9.481039,-0.3878607
6.219443,4.638896,-0.20773777,-0.03669482,0.0086725755,0.5554548,-9.481039,-0.3878607
6.219478,4.638786,-0.20454198,-0.03669482,0.0065420466,0.5315128,-9.524135,-0.4165911
6.2195134,4.638676,-0.20454198,-0.03669482,0.0065420466,0.5315128,-9.524135,-0.4165911
6.2195463,4.6385703,-0.20028092,-0.035629556,0.0022809887,0.545878,-9.552865,-0.48841715
6.2195797,4.6384645,-0.20028092,-0.035629556,0.0022809887,0.545878,-9.552865,-0.48841715
6.219639,4.6383553,-0.19708513,-0.034564294,-0.00091480464,0.48362875,-9.557653,-0.51235914
6.219698,4.6382456,-0.19708513,-0.034564294,-0.00091480464,0.48362875,-9.557653,-0.51235914
6.2197638,4.638136,-0.1949546,-0.03349903,0.00015045982,0.50278234,-9.591172,-0.5602432
6.219828,4.6380286,-0.1949546,-0.03349903,0.00015045982,0.50278234,-9.591172,-0.5602432
6.2198997,4.6379232,-0.18856302,-0.032433763,-0.00091480464,0.50278234,-9.639056,-0.58418524
6.21997,4.637819,-0.18856302,-0.032433763,-0.00091480464,0.50278234,-9.639056,-0.58418524
6.2200894,4.6376896,-0.18217143,-0.02923797,0.00015045982,0.47405192,-9.643845,-0.6560113
6.220205,4.637564,-0.18217143,-0.02923797,0.00015045982,0.47405192,-9.643845,-0.6560113
6.2203293,4.6374364,-0.17577985,-0.026042178,0.0012157243,0.49320555,-9.653421,-0.6751649
6.2204547,4.6373076,-0.17577985,-0.026042178,0.0012157243,0.49320555,-9.653421,-0.6751649
6.2205896,4.637112,-0.168323,-0.02178112,-0.00091480464,0.45968673,-9.720459,-0.7613561
6.220726,4.636917,-0.168323,-0.02178112,-0.00091480464,0.45968673,-9.720459,-0.7613561
6.220808,4.6366763,-0.16086614,-0.018585326,-0.004110598,0.46926352,-9.725247,-0.866701
6.2208934,4.63643,-0.16086614,-0.018585326,-0.004110598,0.46926352,-9.725247,-0.866701
6.22101,4.636227,-0.15447456,-0.014324268,-0.004110598,0.4405331,-9.773131,-0.81402856
6.221129,4.6360235,-0.15447456,-0.014324268,-0.004110598,0.4405331,-9.773131,-0.81402856
6.221244,4.635824,-0.1470177,-0.008997946,-0.0051758625,0.4261679,-9.782708,-0.8283938
6.2213597,4.635625,-0.1470177,-0.008997946,-0.0051758625,0.4261679,-9.782708,-0.8283938
6.2214603,4.635421,-0.13849558,-0.004736888,-0.0051758625,0.40222588,-9.825804,-0.8858546
6.221562,4.6352158,-0.13849558,-0.004736888,-0.0051758625,0.40222588,-9.825804,-0.8858546
6.221663,4.635018,-0.13103874,-0.0015410949,-0.004110598,0.39743748,-9.888053,-0.90021986
6.221764,4.634822,-0.13103874,-0.0015410949,-0.004110598,0.39743748,-9.888053,-0.90021986
6.221867,4.6346354,-0.12358189,0.0016546985,-0.0051758625,0.41180268,-9.859323,-0.8810662
6.221972,4.634447,-0.12358189,0.0016546985,-0.0051758625,0.41180268,-9.859323,-0.8810662
6.222046,4.6342535,-0.11292924,0.004850492,-0.006241127,0.4357447,-9.892841,-0.94810385
6.22212,4.6340604,-0.11292924,0.004850492,-0.006241127,0.4357447,-9.892841,-0.94810385
6.222199,4.633879,-0.10227659,0.008046285,-0.0051758625,0.4165911,-9.945514,-0.9624691
6.222278,4.633698,-0.10227659,0.008046285,-0.0051758625,0.4165911,-9.945514,-0.9624691
6.222392,4.633554,-0.092689216,0.011242079,-0.0051758625,0.37828386,-9.911995,-0.8810662
6.222506,4.6334105,-0.092689216,0.011242079,-0.0051758625,0.37828386,-9.911995,-0.8810662
6.222626,4.6332865,-0.07990604,0.014437872,-0.004110598,0.29209262,-9.902418,-0.89543146
6.222747,4.6331625,-0.07990604,0.014437872,-0.004110598,0.29209262,-9.902418,-0.89543146
6.2228646,4.6330447,-0.06818813,0.019764194,-0.001980069,0.24420857,-9.931149,-0.93852705
6.2229824,4.632927,-0.06818813,0.019764194,-0.001980069,0.24420857,-9.931149,-0.93852705
6.2231216,4.632857,-0.054339692,0.022959989,0.0012157243,0.19153613,-9.907207,-0.8379706
